name,mbid,fma_track_count
Springer,,15
Francine Rivers,,15
Jean Cocteau,,15
Peter Carey,,15
Langston Hughes,,15
Debra Webb,,15
Guy Gavriel Kay,,15
Robert McCammon,,15
Richard Ford,,15
Diane Duane,,15
Jeremy Clarkson,,15
Karen Miller,,15
Sebastian Faulks,,15
John Keegan,,15
Laurie Faria Stolarz,,15
Diane Carey,,15
Silver RavenWolf,,15
Parnell Hall,,15
David Hare,,15
Patricia A. McKillip,,15
James Gunn,,15
Maria V. Snyder,,15
Colin Wilson,,15
Michael Furie,,15
Justin Richards,,15
Taylor Anderson,,15
Michael Jecks,,15
John Dos Passos,,15
Triumph Books,,15
Tom Wolfe,,15
Connie Brockway,,15
Avram Davidson,,15
Jennifer Lynn Barnes,,15
Mickey Zucker Reichert,,15
Karin Fossum,,15
Carol O'Connell,,15
Steve Hamilton,,15
Warlord Games,,15
DK Publishing,,15
Chelsea Quinn Yarbro,,15
Chris Bunch,,15
Abigail Gehring,,15
Collins UK,,15
Connie Willis,,15
H. A. Rey,,15
Kate Messner,,15
Michelin,,15
Robert D. Kaplan,,15
Emily Brightwell,,15
Adam-Troy Castro,,15
Douglas Adams,,15
Laura Childs,,15
Amanda Cross,,15
Quinn Loftis,,15
Sharyn McCrumb,,15
Lavie Tidhar,,15
David Fisher,,15
Todd Borg,,15
Lonely Planet Food,,15
Lauren DeStefano,,15
Michael Pollan,,15
Kiersten White,,15
Aaron Allston,,15
Henry Williamson,,15
N. K. Jemisin,,15
Kami Garcia,,15
Karen Kingsbury,,15
Brian Kluepfel,,15
Iain Stewart,,15
Thomas Mann,,15
Gregory Maguire,,15
Mark Hebden,,15
Ligaran,,15
Abbi Glines,,15
Judith Tarr,,15
Carla Neggers,,15
Diana Rajchel,,15
Lyn Gala,,15
Bernard Malamud,,15
Brian Freeman,,15
Nicholson Baker,,15
Thornton Wilder,,14
Frederick Douglass,,14
RaeAnne Thayne,,14
J.C. Hendee,,14
Dorothy Dunnett,,14
Paolo Bacigalupi,,14
Zane Grey,,14
Michael Ondaatje,,14
Joel C. Rosenberg,,14
John Baxter,,14
Douglas Coupland,,14
Michelle West,,14
Charles Finch,,14
Courtney Milan,,14
John Michael Greer,,14
Dan Brown,,14
Janette Oke,,14
Stephen Jay Gould,,14
Martin Dugard,,14
Pierre Berton,,14
Sophie Hannah,,14
Michael Freeman,,14
Gary Snyder,,14
Peter Russell,,14
Patricia H. Rushford,,14
Joanne Harris,,14
Ivan Illich,,14
Jessica Lee,,14
Kate Klimo,,14
Peterson's,,14
Kenneth C. Davis,,14
Geoffrey Household,,14
Marianne Hering,,14
Jeffrey A. Carver,,14
Collins Dictionaries,,14
Nigel Slater,,14
Bloomsbury Publishing,,14
Steve Alten,,14
Emma Newman,,14
Matt Christopher,,14
Jade Lee,,14
Gloria Skurzynski,,14
William T. Vollmann,,14
Jamie Oliver,,14
Instructables.com,,14
Joseph Finder,,14
Michael Smith,,14
Michael Wood,,14
Barbara Kingsolver,,14
Rick Bass,,14
Shelley Noble,,14
Dan Wells,,14
Marie Brennan,,14
Donald Strachan,,14
David,,14
Thomas Bernhard,,14
Robert Coover,,14
Alan Axelrod,,14
Bruce Catton,,14
Brian Stableford,,14
Steven Barnes,,14
Og Mandino,,14
Immanuel Kant,,14
Llewellyn Publications,,14
Tim Powers,,14
Donna Jo Napoli,,14
Carolyn Humphries,,14
S.D. Perry,,14
Tim Waggoner,,14
Steve Smith,,14
L. M. Montgomery,,14
Rochelle Alers,,14
Encyclopaedia Universalis,,14
Sheila Connolly,,14
Rudy Rucker,,14
Melissa Scott,,14
Stephen Turnbull,,14
Disney Book Group,,14
Brandon Mull,,14
Simon Armitage,,14
Shelley Shepard Gray,,14
Shelly Laurenston,,14
Tish Rabe,,14
Angie Sage,,14
Pete Hamill,,14
Soman Chainani,,14
Thomas McGuane,,14
Suzy Kline,,14
Richard Overy,,14
Suzanne Enoch,,14
Anne Gracie,,14
TJ Klune,,14
Taste of Home,,14
William Irwin,,14
Emile Zola,,14
Erle Stanley Gardner,,14
Max Hastings,,14
Christina Lauren,,14
Jodi Meadows,,14
Dan Gookin,,14
Helena Smith,,14
Kate DiCamillo,,14
Garry Wills,,14
Jay McInerney,,14
James Martin,,14
Cass R. Sunstein,,14
Randy Wayne White,,14
David Eimer,,14
Colin Cotterill,,14
Jay Kristoff,,14
Colin Dexter,,14
Bill Fawcett,,14
Megan Hart,,14
Antonio Tabucchi,,14
David Ellis,,14
Kim McCosker,,14
Gerry Souter,,14
David Liss,,14
Jacqueline Winspear,,14
David Suzuki,,14
Peter Dickinson,,14
Victoria Laurie,,14
Colm Toibin,,14
Siri Hustvedt,,14
H. W. Brands,,14
Tim Pratt,,14
Joe Hill,,14
MaryJanice Davidson,,14
Naomi Novik,,14
Pam Pollack,,14
Caroline Linden,,14
Patrick Leigh Fermor,,14
Laura Kasischke,,14
John Lloyd,,14
Sarah Beth Durst,,14
Milind Khandekar,,14
Blake Octavian Blair,,14
Dallas Jennifer Cobb,,14
Donna Wheeler,,14
Anita Isalska,,14
Fionn Davenport,,14
David Harvey,,14
Stephanie Ashcraft,,14
Max Weber,,14
Michael Kurland,,14
Brett Halliday,,14
Dana Carpender,,14
Jane Lindskold,,14
James Luceno,,14
Susan Wise Bauer,,14
Barbara Erskine,,14
John Burnside,,14
Kate Chopin,,14
John Crowley,,13
Heather Thomas,,13
A. S. Byatt,,13
Melody Carlson,,13
Mary Beard,,13
Poppy Green,,13
Margaret Hubert,,13
Lois Richer,,13
Ha Jin,,13
Lauren Willig,,13
Alan Lightman,,13
Robin McKinley,,13
Simon Scarrow,,13
Elie Wiesel,,13
John David Mann,,13
Whitley Strieber,,13
Alistair Moffat,,13
Trudi Canavan,,13
A. C. Grayling,,13
Dorothea Benton Frank,,13
John Gray,,13
Angela Carter,,13
Antonia Fraser,,13
Lori Wick,,13
Frederik Pohl,,13
Jeff Shaara,,13
Eric Newby,,13
Tom Piccirilli,,13
Luigi Pirandello,,13
Charles Simic,,13
Anne Holt,,13
Mick Herron,,13
Margaret Millar,,13
Denise Mina,,13
Magdalen Nabb,,13
John Nichols,,13
Robert Littell,,13
Pablo Neruda,,13
Iota,,13
Kristin Cast,,13
Rick Rodgers,,13
James Bainbridge,,13
Thomas Sowell,,13
Darynda Jones,,13
Adam Christopher,,13
Margo Lanagan,,13
Ralph Waldo Emerson,,13
Andy McDermott,,13
Philip Matyszak,,13
Barbara Pym,,13
Dorothy B. Hughes,,13
Diana Renn,,13
Maurice Gee,,13
Edward D. Hoch,,13
Deborah Challinor,,13
Andrew Grey,,13
Jacques Derrida,,13
Vicki Hinze,,13
Winston Groom,,13
Gilles Deleuze,,13
Emily Hahn,,13
Joseph E. Stiglitz,,13
Peter Mayle,,13
Danforth Prince,,13
Janny Wurts,,13
David Walliams,,13
Simon Monk,,13
Jim C. Hines,,13
Anna Quindlen,,13
Jim Benton,,13
Carrie Ryan,,13
Ed McBain,,13
Harold Robbins,,13
Danielle Paige,,13
Helen Garner,,13
Ian Mortimer,,13
Henry Kuttner,,13
Stephen Dunn,,13
Rebecca Zanetti,,13
Alan Bradley,,13
Hilari Bell,,13
Adrian Magson,,13
Nicola Barker,,13
Jaci Burton,,13
Greg Cox,,13
Simon Schama,,13
Susan Conant,,13
Jacqueline Carey,,13
Sarah Prineas,,13
Elizabeth Ann Scarborough,,13
Scott Sigler,,13
Sean McDowell,,13
Michael A. Martin,,13
Charles Baudelaire,,13
Cynthia Voigt,,13
Scott O'Dell,,13
Steve Jenkins,,13
Kylie Chan,,13
Mark Elliott,,13
Vonda N. McIntyre,,13
Truman Capote,,13
Brian Aldiss,,13
Roland Barthes,,13
Suzanne Weyn,,13
Terri Blackstock,,13
Lawrence Goldstone,,13
Gerald Morris,,13
David Bach,,13
Susan Wiggs,,13
Otto Penzler,,13
Jonathan Strahan,,13
Joe Abercrombie,,13
Paul Strathern,,13
George Bernard Shaw,,13
László Krasznahorkai,,13
Stephanie Bond,,13
Ian Buruma,,13
Robert Stone,,13
David L. Golemon,,13
David Morrell,,13
Meredith Duran,,13
Karl Ove Knausgaard,,13
John DeChancie,,13
Andrew Rawson,,13
Paul B. Thompson,,13
John Lee,,13
Phillip Tang,,13
Stan Kirby,,13
Greg F. Gifune,,13
Chinua Achebe,,13
Annie Groves,,13
Chloe Neill,,13
Livia J. Washburn,,13
Kate Kingsbury,,13
Christianna Brand,,13
David R. George III,,13
Antony Beevor,,13
Danica Davidson,,13
David Downing,,13
Keith Douglass,,13
Michael Dibdin,,13
Rebecca Solnit,,13
Paul Clammer,,13
Henry Green,,13
Susan Hill,,13
Stewart O'Nan,,13
Beth Wiseman,,13
Alan Watts,,13
Jan Karon,,13
Aharon Appelfeld,,13
Alex Bledsoe,,13
Paula Danziger,,13
Scott Turow,,13
Marie Lu,,13
Arthur Agatston,,13
Annie Barrows,,13
Jasper Fforde,,13
Victoria Schwab,,13
Veronica Roth,,13
Alison Lurie,,13
Don Mann,,13
Mari Jungstedt,,13
Pierre Bourdieu,,13
Meg Belviso,,13
Megan Stine,,13
Yoon Ha Lee,,13
Zoë Sharp,,13
Mike Lawson,,13
Jane Bonander,,13
John Mitchinson,,13
Charlie Jane Anders,,13
Jordan Quinn,,13
Kay Kenyon,,13
Éric Chevillard,,13
Rachel Cusk,,13
Jade Bremner,,13
Lawrence Sanders,,13
Georges Perec,,13
David Crystal,,13
Timothy Hallinan,,13
Leigh Bardugo,,13
Alan Furst,,13
Christina Henry,,13
Patrick Bade,,13
Alyssa Day,,13
Ruth Ryan Langan,,13
Greg Egan,,13
Routledge,,13
Peter May,,12
Donna VanLiere,,12
Mike Lupica,,12
Richard J. Evans,,12
Saki,,12
Kat Martin,,12
Julia Cameron,,12
Sarah MacLean,,12
Paul Davies,,12
Melusine Draco,,12
Harold Pinter,,12
Vita Sackville-West,,12
Kathleen E. Woodiwiss,,12
Jonathan Franzen,,12
Michael Palin,,12
Jimmy Santiago Baca,,12
Victor Davis Hanson,,12
John Dominic Crossan,,12
David Adams Richards,,12
Beatriz Williams,,12
Karen White,,12
Thomas Gifford,,12
Hope Comerford,,12
David McCullough,,12
John Boyne,,12
Suzanne Woods Fisher,,12
Sara Douglass,,12
Anthony Tucker-Jones,,12
Ted Hughes,,12
Mark Sisson,,12
Jim Thompson,,12
Carlos Ruiz Zafon,,12
Desmond Morris,,12
Annie Dillard,,12
Arundhati Roy,,12
Slavoj Žižek,,12
Will McIntosh,,12
George MacDonald Fraser,,12
Karen Harper,,12
Delores Fossen,,12
Ngugi wa Thiong'o,,12
Sharon Kay Penman,,12
Diane Mott Davidson,,12
David Mitchell,,12
Patrick Ness,,12
C. J. Sansom,,12
Sarah Mlynowski,,12
James Salter,,12
James Sallis,,12
Monica Ferris,,12
Dennis Jürgensen,,12
E. E. Cummings,,12
Margaret Coel,,12
Aliette de Bodard,,12
Iain Sinclair,,12
Ellery Queen,,12
John Green,,12
Trevor Yorke,,12
Erich Maria Remarque,,12
Alane Ferguson,,12
Jerry Pournelle,,12
Tom Robbins,,12
Chronicle Books,,12
Robert Fabbri,,12
Fernando Pessoa,,12
Patricia Reilly Giff,,12
Richard Baker,,12
Lisa Unger,,12
John Jackson Miller,,12
Matt Forbeck,,12
James Swallow,,12
Sinclair Lewis,,12
Seth Godin,,12
Stanley Elkin,,12
Fred Kaplan,,12
Carol Belanger Grafton,,12
Peter F. Drucker,,12
Michelle Sagara,,12
Rudolfo Anaya,,12
Joni Marie Newman,,12
John Shelby Spong,,12
Wallace Stegner,,12
Charles Juliet,,12
Elizabeth Haydon,,12
Sherman Alexie,,12
William Dalrymple,,12
Sam Hay,,12
John Bellairs,,12
Rick Stein,,12
Jennifer A. Nielsen,,12
Rob Thurman,,12
Robert Goddard,,12
Robert Greenberger,,12
Sara Paretsky,,12
Ellie Dean,,12
Kristen Proby,,12
Sergei Lukyanenko,,12
Anna Campbell,,12
Jack Du Brul,,12
Michael Rosen,,12
Eliot Pattison,,12
Robert Walser,,12
Fjodor Dostojevskij,,12
Lars Kepler,,12
J.M. Dillard,,12
Steven L. Kent,,12
Karl Schroeder,,12
Primo Levi,,12
Olov Svedelid,,12
Yotam Ottolenghi,,12
Leigh Brackett,,12
Sarah Dessen,,12
The 30 Minute Expert Series,,12
Author,,12
Tony DiTerlizzi,,12
John Chatham,,12
Mike Berenstain,,12
Winston Churchill,,12
Beth Hensperger,,12
Candice Hern,,12
Geoffrey Chaucer,,12
Robin Stevens,,12
Armistead Maupin,,12
Arthur Ransome,,12
Louis Aragon,,12
Hadena James,,12
Michael Reaves,,12
Sandra Balzo,,12
Becky Lee Weyrich,,12
Raymond Carver,,12
Ben H. Winters,,12
Martin W. Bowman,,12
Michael J. Sullivan,,12
Adam Smith,,12
Jefferson Bass,,12
Henry Cloud,,12
John Townsend,,12
Jonny Bowden,,12
Edwidge Danticat,,12
Morgan Llywelyn,,12
Irene Hannon,,12
Susan Elizabeth Phillips,,12
Chicago Tribune Staff,,12
Treasure Hernandez,,12
Richard Castle,,12
Charlie Huston,,12
Christopher Stasheff,,12
William Carlos Williams,,12
Anne Byrn,,12
Melissa Clark,,12
Jacquie D'Alessandro,,12
Ken Blanchard,,12
Laura Stack,,12
M. William Phelps,,12
Jackie Collins,,12
David Wingrove,,12
Donald Hamilton,,12
Marianne Williamson,,12
Mark Dever,,12
Editors of Martha Stewart Living,,12
Dr. Wayne W. Dyer,,12
Gerald Durrell,,12
New Scientist,,12
Victoria Thompson,,12
Nancy Holder,,12
National Geographic,,12
Patrick O’brian,,12
Isis Crawford,,12
Anne Lamott,,12
Thomas Berger,,12
Jonathan Carroll,,12
Alasdair Gray,,12
Chris Colfer,,12
Eknath Easwaran,,12
Pauline Rowson,,12
Manhattan Prep,,12
Peter Watts,,12
Raven Digitalis,,12
Stephen L. Nelson,,12
Marian Keyes,,12
Rae Carson,,12
Alex Berenson,,12
Department of the Army,,12
Mary Alice Monroe,,12
Liz Kessler,,12
Sebastian Barry,,12
Mark Morris,,12
Stephen Moss,,12
Tim Flannery,,12
Colin Thubron,,12
Mike Filey,,12
John Creasey,,12
OECD,,12
Richard N. Bolles,,12
Abraham Lincoln,,12
Zilpha Keatley Snyder,,12
Khushwant Singh,,12
Michael Benanav,,12
Ralph Ellison,,12
Irene Radford,,12
Tim Parks,,12
Jack McKinney,,12
Tove Jansson,,12
Jo Clayton,,12
Jody Lynn Nye,,12
Kameron Hurley,,12
Simone de Beauvoir,,12
Marilynne Robinson,,12
Robert Balkovich,,12
Jenny Walker,,12
Nick Ray,,12
Joseph Manca,,12
Hans Fallada,,12
Andrea Cremer,,12
P. J. O'Rourke,,12
Anthony Bruno,,12
Jeff Abbott,,12
Simon Critchley,,12
Kate Atkinson,,12
Meg Gardiner,,12
Alafair Burke,,12
Linda Raedisch,,12
Donald R. Prothero,,12
A. Lee Martinez,,12
Brian Falkner,,12
Mark Chadbourn,,12
Madhur Jaffrey,,12
Max Gladstone,,12
Annie Proulx,,12
Catriona McPherson,,12
Antony Cummins,,12
Margaret Frazer,,12
Stuart Gibbs,,12
Ausma Zehanat Khan,,12
Andrea Chesman,,11
Dan Jones,,11
Kathryn Lasky,,11
A. R. Ammons,,11
Jonathan Stroud,,11
Jill Eileen Smith,,11
Sophie Barnes,,11
Wanda E. Brunstetter,,11
Richard Russo,,11
Amy Stewart,,11
Editors Of Prevention Magazine,,11
Peter Kaminsky,,11
Bernard Lewis,,11
Adam Mansbach,,11
Terry Jones,,11
Mark Anthony,,11
Philippe Sollers,,11
Amelia Cobb,,11
M.G. Vassanji,,11
Mary Kay Andrews,,11
Henry Petroski,,11
Wilhelm Reich,,11
David Joachim,,11
Marion Meade,,11
Sigmund Brouwer,,11
Tom Clavin,,11
Napoleon Hill,,11
Russell Hoban,,11
Katie Flynn,,11
D.J. MacHale,,11
Genevieve Cogman,,11
Jon E. Lewis,,11
Ken Wilber,,11
Richard P. Feynman,,11
Melanie Dickerson,,11
Cynthia Ozick,,11
Jacquelyn Mitchard,,11
Mickey Spillane,,11
Molière,,11
Carson McCullers,,11
Alain Daniélou,,11
Pope Francis,,11
Michael Robotham,,11
Walter Lord,,11
Barbara Fradkin,,11
Nikolai Gogol,,11
Daniel H. Wilson,,11
Hanif Kureishi,,11
Charles McCarry,,11
Charles de Lint,,11
Joan Aiken,,11
Henry Rider Haggard,,11
Jon Gordon,,11
Isaiah Berlin,,11
Margaret Drabble,,11
John Locke,,11
Jacques Rancière,,11
Christopher Paolini,,11
Andrzej Sapkowski,,11
Louis-Ferdinand Céline,,11
Paul Cornell,,11
Dave Thompson,,11
Donald Spoto,,11
Lisa See,,11
Jessica Day George,,11
Carol Shields,,11
Paul Collins,,11
George Zebrowski,,11
Clinton Heylin,,11
Eando Binder,,11
Brian Evenson,,11
Gemma Files,,11
Edward Bond,,11
Ernesto Che Guevara,,11
Gillian Flynn,,11
Elaine Marmel,,11
Ellery Adams,,11
Emeril Lagasse,,11
Mark Lawrence,,11
Vaclav Smil,,11
James Peterson,,11
Honore de Balzac,,11
Shannon Hale,,11
Robert Irwin,,11
Linwood Barclay,,11
Tracy Chevalier,,11
Lisa Klink,,11
Patrick Lohier,,11
Harold Bloom,,11
Paul Gallico,,11
Fay Weldon,,11
Gregg Olsen,,11
Fiona McIntosh,,11
David Platt,,11
John Williams,,11
John Mortimer,,11
Thomas Perry,,11
Blake Crouch,,11
Frances Hardinge,,11
Lauren Layne,,11
Duane Swierczynski,,11
John Vornholt,,11
Christopher Hibbert,,11
George Saunders,,11
Gigi Pandian,,11
Paula Fox,,11
Mo Hayder,,11
Lynda La Plante,,11
Gordon Ramsay,,11
Miss Read,,11
Amitav Ghosh,,11
William Dietrich,,11
Andrew Friedman,,11
Celine Steen,,11
Bernard Stiegler,,11
James R. Benn,,11
Flann O'Brien,,11
Thomas Paine,,11
Madeleine Roux,,11
Bear Grylls,,11
Adam Nicolson,,11
Michael Koryta,,11
John Fowles,,11
Lorrie Moore,,11
Seneca,,11
Eric Bogosian,,11
John Julius Norwich,,11
Shashi Tharoor,,11
Tilly Bagshawe,,11
James Runcie,,11
Colleen Coble,,11
Lionel Shriver,,11
David Farland,,11
Turner Classic Movies,,11
Mark Doty,,11
Antonio Negri,,11
Christopher L. Bennett,,11
Kevin Dilmore,,11
Gerald Murnane,,11
Jeff Somers,,11
Sue Townsend,,11
Laura Lippman,,11
Reki Kawahara,,11
Chris Bradford,,11
Herbert Marcuse,,11
David Borgenicht,,11
Alexis Hall,,11
Robert Charles Wilson,,11
John Grehan,,11
Kimberla Lawson Roby,,11
Reed Farrel Coleman,,11
Amy Tan,,11
Daniel José Older,,11
Jenny Colgan,,11
Wendy Mass,,11
Ari Marmell,,11
John Simpson,,11
Barbara Ehrenreich,,11
Barbara Ann Wright,,11
Ellen Hopkins,,11
Berlitz,,11
C.S. Friedman,,11
Bobby Flay,,11
Derek Wilson,,11
Tonya C. Cook,,11
Jacqueline Woodson,,11
David Wood,,11
Cathy Clamp,,11
Patrick O’Brian,,11
Korina Miller,,11
Barry Maitland,,11
Bruce Lee,,11
Christopher Brookmyre,,11
Christopher Reich,,11
Courtney Sheinmel,,11
Heidi Cullinan,,11
Lois Duncan,,11
David Sedaris,,11
Martin Brown,,11
David Wright,,11
Mark Walden,,11
Barbara Ann Kipfer,,11
Mikhail Bulgakov,,11
Geronimo Stilton,,11
Carolyn Hart,,11
Elizabeth Spencer,,11
Abigail Blasi,,11
Neal Stephenson,,11
Nina Kiriki Hoffman,,11
Enrique Vila-Matas,,11
Annie's,,11
Jiddu Krishnamurti,,11
Anna Lee Huber,,11
Anne Mccaffrey,,11
Ally Condie,,11
Alyssa Cole,,11
Amanda Renee,,11
Amy Lane,,11
Anita Desai,,11
Kendare Blake,,11
Louise Rennison,,11
Matt Neuburg,,11
Howard Jacobson,,11
Kiera Cass,,11
Rachael Ray,,11
Randolph Lalonde,,11
Taylor & Francis Group Routledge,,11
Valerio Massimo Manfredi,,11
Charles Willeford,,11
Alys Clare,,11
John Muir,,11
Robert Cormier,,11
Brian P. Cleary,,11
Todd Wilbur,,11
Steve Pieczenik,,11
David Michaels,,11
John Noble,,11
Ulrich Beck,,11
Amie Kaufman,,11
Vilhelm Moberg,,11
Thomas Pynchon,,11
Miguel de Cervantes,,11
Erik H. Erikson,,11
Wayne Thomas Batson,,11
Sarah Fabiny,,11
David Lodge,,11
Yuval Noah Harari,,11
Diane Capri,,11
Hunter Shea,,11
Cicero,,11
Adrian Goldsworthy,,11
Daniel C. Dennett,,11
Christopher Isherwood,,11
William Doyle,,11
Jerome Charyn,,11
Jonathan Green,,11
Brenda Cooper,,11
Walker Percy,,11
Lauren Kate,,11
Lisa Smedman,,11
Martha Stewart,,11
Charlynn Walls,,11
Shannon Messenger,,11
Isabella Noble,,11
Eugene O'Neill,,11
Wild Cards Trust,,11
Douglas Jackson,,11
Bibek Debroy,,11
Michael Korda,,11
Arthur Koestler,,11
John Dickson Carr,,11
Bernd Heinrich,,11
Editors of Men's Health Magazi,,11
Alice Waters,,11
Marge Piercy,,11
Charles Williams,,11
Elena Ferrante,,11
James Herriot,,11
Jason Reynolds,,11
Lidia Matticchio Bastianich,,11
Derrick Jensen,,11
Richard Waters,,11
Lynn Hightower,,11
Paula Guran,,11
Rose Gray,,11
Ruth Rogers,,11
Jane Green,,11
Virgil,,11
Sophocles,,11
Eileen Wilks,,11
H.P. Lovecraft,,11
Murdoch Books Test Kitchen,,11
Mark Bowden,,11
Mike Ashley,,11
Steven Pinker,,11
Cixin Liu,,11
Mavis Gallant,,10
Ron Rash,,10
Gideon Haigh,,10
Maurizio de Giovanni,,10
Joanne Pence,,10
Ambrose Bierce,,10
John Sutherland,,10
George R.R. Martin,,10
John Ruskin,,10
Suzanne Young,,10
Simon Garfield,,10
Dashiell Hammett,,10
David Lehman,,10
Jonathan L. Howard,,10
Tristan Taormino,,10
Marcus J. Borg,,10
Dori Hillestad Butler,,10
Dorothy L. Sayers,,10
David Quammen,,10
Claire North,,10
Katherine Mansfield,,10
Margaret McPhee,,10
Jim Crace,,10
Matthew Evans,,10
Jerry Apps,,10
Lian Hearn,,10
Fredric Jameson,,10
Elizabeth Bowen,,10
Michael Cunningham,,10
World Health Organization,,10
Amanda Stevens,,10
Paula Deen,,10
Jesse Ball,,10
David Long,,10
Alan Sillitoe,,10
Pico Iyer,,10
Karen Joy Fowler,,10
Ann Patchett,,10
D.H. Lawrence,,10
James Becker,,10
Peter De Vries,,10
Melissa Marr,,10
Marguerite Duras,,10
Maxim Jakubowski,,10
Albert Einstein,,10
Dale Pinnock,,10
Xenophon,,10
Michael Shermer,,10
Diane Ackerman,,10
Peter Gay,,10
Neal Bascomb,,10
William L. Shirer,,10
Robin Burcell,,10
Alan Garner,,10
Katharine Ashe,,10
Steven Johnson,,10
Jussi Adler-Olsen,,10
Myke Cole,,10
Giorgio Agamben,,10
Paramhansa Yogananda,,10
John Piper,,10
J. Randy Taraborrelli,,10
Hans Christian Andersen,,10
Wallace Jackson,,10
Krista Davis,,10
Don Bassingthwaite,,10
Sally Spencer,,10
Adele Ashworth,,10
Pat Cadigan,,10
Luke Waterson,,10
John Wright,,10
Edmund Crispin,,10
Edward Hirsch,,10
Edward Willett,,10
Walter Isaacson,,10
Robert E. Howard,,10
Stephen Greenblatt,,10
Derek Robinson,,10
Cornelia Funke,,10
Scott Eyman,,10
Katherine Applegate,,10
Matthew Kenney,,10
Eric A. Meyer,,10
Hans-Jürgen Döpp,,10
Philip Kaplan,,10
Stephen Arterburn,,10
Andrew Smith,,10
William Bernhardt,,10
Edward Lee,,10
Larry Brown,,10
Anne Bennett,,10
Jason Webster,,10
Ian Kershaw,,10
Paul Cleave,,10
Richard Sennett,,10
Wendy Hutton,,10
William Poundstone,,10
Tobias S. Buckell,,10
George V. Higgins,,10
Norah McClintock,,10
Stephen Brewer,,10
H. Beam Piper,,10
G. A. McKevett,,10
Martin Limon,,10
James Morton,,10
Jerry Langton,,10
Ellen Dugan,,10
C. C. Hunter,,10
David Cunningham,,10
Mary Roach,,10
Kim Koeller,,10
James S. A. Corey,,10
Jill McCorkle,,10
Glenn Andrews,,10
Kim Pezza,,10
Editors of Woman's Day,,10
Various Authors,,10
Judith Fertig,,10
E. Lockhart,,10
Sarah Zettel,,10
Philip Larkin,,10
Maisey Yates,,10
Richmal Crompton,,10
Julius Evola,,10
Robert Asprin,,10
S. E. Smith,,10
S. Andrew Swann,,10
John Man,,10
Jessie Keane,,10
John Gilstrap,,10
Stella Rimington,,10
David Dalglish,,10
Brian McClellan,,10
Jonathan Janz,,10
C.P. Snow,,10
Jonathan Raban,,10
Beverly Jenkins,,10
Lucy Corne,,10
Barry Gifford,,10
Athol Fugard,,10
Steven Millhauser,,10
Raquel Pelzel,,10
Ally Carter,,10
Jon Katz,,10
Bryce Courtenay,,10
Francesca Lia Block,,10
Lauren Myracle,,10
Kylie Brant,,10
Peter Sander,,10
Bentley Little,,10
J. M. Barrie,,10
Barry Lyga,,10
John Fante,,10
Martin Mace,,10
Hunter Davies,,10
Olen Steinhauer,,10
Ted Bell,,10
Aubrey Parker,,10
Ian Baxter,,10
Ann Volkwein,,10
JoAnn Ross,,10
Ina Garten,,10
Fredrik Backman,,10
Irvin D. Yalom,,10
Louis Begley,,10
Norman Davies,,10
Stephen Mitchell,,10
Paul Dickson,,10
Editors of CPi,,10
John Lawton,,10
John Gwynne,,10
Masha Gessen,,10
David Bishop,,10
Steve Rasnic Tem,,10
Brad Strickland,,10
Bradley P. Beaulieu,,10
Perry Anderson,,10
Thomas Cleary,,10
Kim Addonizio,,10
John Cheever,,10
Michael Ledwidge,,10
Chuck Klosterman,,10
Charles Wright,,10
Calvin Trillin,,10
Carl Sagan,,10
Carla Jablonski,,10
Sarah Rees Brennan,,10
Walter Foster Creative Team,,10
Les Murray,,10
Judith Flanders,,10
Aleksandr Voinov,,10
Paul Williams,,10
Dk Travel,,10
Leo J. Maloney,,10
Daniel J. Siegel,,10
Daniel Quinn,,10
William Styron,,10
Nikki Turner,,10
Frances Brody,,10
Stephen Mansfield,,10
Martin H. Greenberg,,10
Knut Hamsun,,10
Michael Marshall Smith,,10
Emanuele Severino,,10
Matt Fitzgerald,,10
Owen Hatherley,,10
Catherine Anderson,,10
Nancy Mitford,,10
David Peace,,10
Tariq Ali,,10
Julie Moffett,,10
Michelle Perkins,,10
Frank Close,,10
P. J. Tracy,,10
Penelope Wilcock,,10
Peter V. Brett,,10
Cathy Lamb,,10
Amanda Carlson,,10
Unknown,,10
Temple Grandin,,10
Ed Swick,,10
Thom Hartmann,,10
Francis Pryor,,10
William Safire,,10
Pat Barker,,10
Lucinda Riley,,10
Daniel Abraham,,10
Elmer Kelton,,10
L. Frank Baum,,10
Alexandra Bracken,,10
Karl Knopf,,10
Bryan Peterson,,10
Gérard Guégan,,10
Nathaniel Philbrick,,10
Deborah Madison,,10
Gallimard Folio edition,,10
Shawn Chesser,,10
Editors of Runner's World Maga,,10
Judith Butler,,10
Janet B. Pascal,,10
Amy Clipston,,10
Howard Fast,,10
Lisa Lillien,,10
Peter Watson,,10
Mark Helprin,,10
Anaïs Nin,,10
Dave Robinson,,10
Christopher Priest,,10
Carsten Stroud,,10
Shmoop,,10
Julian Baggini,,10
Justina Robson,,10
Thomas Nelson,,10
Brendan Reichs,,10
Katie MacAlister,,10
Kevin Emerson,,10
Yves Ravey,,10
Alain Robbe-Grillet,,10
James Lasdun,,10
Lee Harris,,10
Lian Tanner,,10
Kathleen Krull,,10
Mickie Mueller,,10
Autumn Damiana,,10
Lupa,,10
Alexandra Chauran,,10
Estha K. V. McNevin,,10
Ember Grant,,10
António Lobo Antunes,,10
Mary Fitzpatrick,,10
Leonid Ragozin,,10
